"timestamp","message"
"2019-02-01 01:15:01 GMT+0300","Light Extremum Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","Light TurnBack Buy: 0/0 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","Light TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","Classic Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","Classic Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","Classic Extremum Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","Classic Extremum Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","Classic TurnBack Buy: 1/0 win rate: 100 %"
"2019-02-01 01:15:01 GMT+0300","Classic TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","Classic Light Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","Classic Light Absorption Sell: 0/2 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","Classic Light Extremum Absorption Buy: 1/1 win rate: 50 %"
"2019-02-01 01:15:01 GMT+0300","Classic Light Extremum Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","Classic Light TurnBack Buy: 1/0 win rate: 100 %"
"2019-02-01 01:15:01 GMT+0300","Classic Light TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","Stick To Upper BB Buy: 0/0 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","Stick To Lower BB Sell: 0/0 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","RSI Buy: 0/0 win rate: 0 %"
"2019-02-01 01:15:01 GMT+0300","RSI Sell: 0/0 win rate: 0 %"
"2019-02-01 02:14:58 GMT+0300","Light Absorption Buy purchased"
"2019-02-01 02:14:59 GMT+0300","Bought: Win payout if Volatility 10 Index is strictly higher than entry spot at 5 minutes after contract start time. (ID: 30270722901)"
"2019-02-01 02:14:59 GMT+0300","Light Extremum Absorption Buy purchased"
"2019-02-01 02:14:59 GMT+0300","Classic Light Absorption Buy purchased"
"2019-02-01 02:14:59 GMT+0300","Classic Light Extremum Absorption Buy purchased"
