"id","timestamp","reference","contract_type","entry_tick","exit_tick","buy_price","sell_price","profit"
249,"2019-03-05 11:25:32 GMT+0300","83837086868","CALL","8222.685","8224.919",0.35,0.66,"0.31"
250,"2019-03-05 11:30:36 GMT+0300","83837594108","CALL","8224.401","8222.403",0.35,"0.00","-0.35"
251,"2019-03-05 11:35:43 GMT+0300","83838081088","PUT","8222.692","8220.999","0.70",1.36,"0.66"
252,"2019-03-05 11:40:48 GMT+0300","83838579588","CALL","8220.044","8219.007",0.35,"0.00","-0.35"
253,"2019-03-05 11:45:55 GMT+0300","83839080728","PUT","8219.402","8220.474","0.70","0.00","-0.70"
254,"2019-03-05 11:51:04 GMT+0300","83839598728","CALL","8220.637","8222.120","1.40",2.72,"1.32"
255,"2019-03-05 11:56:12 GMT+0300","83840112648","CALL","8222.363","8230.156",0.35,0.66,"0.31"
256,"2019-03-05 12:01:16 GMT+0300","83840615788","CALL","8230.602","8233.639",0.35,0.66,"0.31"
257,"2019-03-05 12:06:20 GMT+0300","83841109008","CALL","8233.460","8233.559",0.35,0.66,"0.31"
258,"2019-03-05 12:11:26 GMT+0300","83841584128","CALL","8233.931","8234.764",0.35,0.66,"0.31"
259,"2019-03-05 12:16:31 GMT+0300","83842059108","CALL","8234.746","8235.012",0.35,0.66,"0.31"
260,"2019-03-05 12:21:34 GMT+0300","83842544568","CALL","8235.379","8233.413",0.35,"0.00","-0.35"
261,"2019-03-05 12:26:42 GMT+0300","83843057108","CALL","8233.262","8230.624","0.70","0.00","-0.70"
262,"2019-03-05 12:31:48 GMT+0300","83843539068","PUT","8230.349","8231.859","1.40","0.00","-1.40"
263,"2019-03-05 12:36:54 GMT+0300","83843991148","CALL","8231.733","8231.976","2.80",5.44,"2.64"
264,"2019-03-05 12:42:00 GMT+0300","83844407388","PUT","8231.704","8228.279",0.35,0.66,"0.31"
265,"2019-03-05 12:47:04 GMT+0300","83844881768","PUT","8227.796","8227.050",0.35,0.66,"0.31"
266,"2019-03-05 12:52:08 GMT+0300","83845381148","PUT","8226.204","8223.141",0.35,0.66,"0.31"
267,"2019-03-05 12:57:12 GMT+0300","83845877668","PUT","8223.418","8222.706",0.35,0.66,"0.31"
268,"2019-03-05 13:02:17 GMT+0300","83846362988","CALL","8222.961","8225.047",0.35,0.66,"0.31"
269,"2019-03-05 13:07:22 GMT+0300","83846846288","PUT","8225.136","8228.797",0.35,"0.00","-0.35"
270,"2019-03-05 13:12:28 GMT+0300","83847334068","CALL","8228.507","8227.687","0.70","0.00","-0.70"
271,"2019-03-05 13:17:34 GMT+0300","83847823888","CALL","8228.074","8229.699","1.40",2.72,"1.32"
272,"2019-03-05 13:22:42 GMT+0300","83848331508","CALL","8229.396","8227.741",0.35,"0.00","-0.35"
273,"2019-03-05 13:27:46 GMT+0300","83848834728","PUT","8226.647","8226.014","0.70",1.36,"0.66"
274,"2019-03-05 13:32:52 GMT+0300","83849339008","PUT","8226.013","8229.330",0.35,"0.00","-0.35"
275,"2019-03-05 13:37:58 GMT+0300","83849846708","CALL","8229.549","8233.452","0.70",1.36,"0.66"
276,"2019-03-05 13:43:04 GMT+0300","83850383908","CALL","8232.993","8228.192",0.35,"0.00","-0.35"
277,"2019-03-05 13:48:10 GMT+0300","83850916608","CALL","8227.912","8222.498","0.70","0.00","-0.70"
278,"2019-03-05 13:53:18 GMT+0300","83851471828","PUT","8223.297","8220.944","1.40",2.72,"1.32"
279,"2019-03-05 13:58:24 GMT+0300","83851993688","PUT","8221.252","8222.773",0.35,"0.00","-0.35"
280,"2019-03-05 14:03:30 GMT+0300","83852531808","PUT","8222.603","8222.783","0.70","0.00","-0.70"
281,"2019-03-05 14:08:36 GMT+0300","83853066628","PUT","8222.917","8221.212","1.40",2.72,"1.32"
282,"2019-03-05 14:13:42 GMT+0300","83853611148","CALL","8220.778","8222.335",0.35,0.66,"0.31"
283,"2019-03-05 14:18:45 GMT+0300","83854145888","PUT","8222.437","8219.445",0.35,0.66,"0.31"
284,"2019-03-05 14:23:48 GMT+0300","83854680648","CALL","8218.950","8215.596",0.35,"0.00","-0.35"
285,"2019-03-05 14:28:54 GMT+0300","83855215708","PUT","8215.060","8215.391","0.70","0.00","-0.70"
286,"2019-03-05 14:34:00 GMT+0300","83855726588","PUT","8215.362","8216.523","1.40","0.00","-1.40"
287,"2019-03-05 14:39:06 GMT+0300","83856223288","PUT","8216.156","8212.512","2.80",5.44,"2.64"
288,"2019-03-05 14:44:12 GMT+0300","83856709308","CALL","8212.700","8214.955",0.35,0.66,"0.31"
289,"2019-03-05 14:49:15 GMT+0300","83857196668","PUT","8215.831","8215.522",0.35,0.66,"0.31"
290,"2019-03-05 14:54:18 GMT+0300","83857690708","CALL","8215.477","8221.385",0.35,0.66,"0.31"
291,"2019-03-05 14:59:21 GMT+0300","83858212768","CALL","8221.910","8221.630",0.35,"0.00","-0.35"
292,"2019-03-05 15:04:28 GMT+0300","83858745228","CALL","8222.160","8218.802","0.70","0.00","-0.70"
293,"2019-03-05 15:09:32 GMT+0300","83859280528","PUT","8218.628","8221.521","1.40","0.00","-1.40"
294,"2019-03-05 15:14:38 GMT+0300","83859827448","PUT","8221.207","8223.872","2.80","0.00","-2.80"
295,"2019-03-05 15:19:47 GMT+0300","83860386248","CALL","8224.296","8225.632","5.60",10.88,"5.28"
296,"2019-03-05 15:24:56 GMT+0300","83860938488","CALL","8225.619","8232.482",0.35,0.66,"0.31"
297,"2019-03-05 15:30:00 GMT+0300","83861504508","CALL","8232.481","8227.739",0.35,"0.00","-0.35"
298,"2019-03-05 15:35:06 GMT+0300","83862074968","PUT","8228.334","8227.718","0.70",1.36,"0.66"
299,"2019-03-05 15:40:12 GMT+0300","83862633048","CALL","8227.614","8227.354",0.35,"0.00","-0.35"
300,"2019-03-05 15:45:18 GMT+0300","83863191628","PUT","8227.615","8228.445","0.70","0.00","-0.70"
301,"2019-03-05 15:50:24 GMT+0300","83863756768","CALL","8228.065","8230.771","1.40",2.72,"1.32"
302,"2019-03-05 15:55:30 GMT+0300","83864347608","CALL","8230.226","8231.420",0.35,0.66,"0.31"
303,"2019-03-05 16:00:35 GMT+0300","83864941408","PUT","8231.711","8233.724",0.35,"0.00","-0.35"
304,"2019-03-05 16:05:43 GMT+0300","83865538188","CALL","8233.855","8230.812","0.70","0.00","-0.70"
305,"2019-03-05 16:10:48 GMT+0300","83866146828","PUT","8231.305","8232.325","1.40","0.00","-1.40"
306,"2019-03-05 16:15:54 GMT+0300","83866749788","CALL","8232.293","8231.540","2.80","0.00","-2.80"
307,"2019-03-05 16:21:04 GMT+0300","83867341468","PUT","8231.614","8232.248","5.60","0.00","-5.60"
308,"2019-03-05 16:26:13 GMT+0300","83867933508","CALL","8231.551","8231.628","11.20",21.75,"10.55"
309,"2019-03-05 16:31:32 GMT+0300","83868565188","CALL","8231.204","8227.719",0.35,"0.00","-0.35"
310,"2019-03-05 16:36:40 GMT+0300","83869168728","CALL","8228.058","8224.554","0.70","0.00","-0.70"
311,"2019-03-05 16:41:46 GMT+0300","83869780428","PUT","8225.226","8224.534","1.40",2.72,"1.32"
312,"2019-03-05 16:46:52 GMT+0300","83870398148","PUT","8224.798","8224.150",0.35,0.66,"0.31"
313,"2019-03-05 16:51:59 GMT+0300","83870943948","PUT","8224.095","8221.670",0.35,0.66,"0.31"
314,"2019-03-05 16:57:03 GMT+0300","83871515828","PUT","8221.516","8215.160",0.35,0.66,"0.31"
315,"2019-03-05 17:02:08 GMT+0300","83872130068","PUT","8216.077","8217.624",0.35,"0.00","-0.35"
316,"2019-03-05 17:07:14 GMT+0300","83872766148","PUT","8216.822","8217.260","0.70","0.00","-0.70"
317,"2019-03-05 17:12:20 GMT+0300","83873383488","PUT","8217.304","8219.116","1.40","0.00","-1.40"
318,"2019-03-05 17:17:26 GMT+0300","83873999388","CALL","8219.472","8218.886","2.80","0.00","-2.80"
319,"2019-03-05 17:22:32 GMT+0300","83874618328","CALL","8219.065","8218.646","5.60","0.00","-5.60"
320,"2019-03-05 17:27:40 GMT+0300","83875250948","CALL","8218.292","8219.983","11.20",21.75,"10.55"
321,"2019-03-05 17:32:48 GMT+0300","83875889068","PUT","8219.093","8217.580",0.35,0.66,"0.31"
322,"2019-03-05 17:37:52 GMT+0300","83876525228","PUT","8216.951","8218.605",0.35,"0.00","-0.35"
323,"2019-03-05 17:42:58 GMT+0300","83877153248","PUT","8218.572","8214.885","0.70",1.36,"0.66"
324,"2019-03-05 17:48:04 GMT+0300","83877784828","PUT","8215.487","8214.064",0.35,0.66,"0.31"
325,"2019-03-05 17:53:07 GMT+0300","83878425208","CALL","8213.714","8209.439",0.35,"0.00","-0.35"
326,"2019-03-05 17:58:14 GMT+0300","83879063928","PUT","8209.430","8209.218","0.70",1.36,"0.66"
327,"2019-03-05 18:03:20 GMT+0300","83879701868","PUT","8209.075","8209.914",0.35,"0.00","-0.35"
328,"2019-03-05 18:08:24 GMT+0300","83880335028","CALL","8209.661","8206.716","0.70","0.00","-0.70"
329,"2019-03-05 18:13:30 GMT+0300","83880985368","PUT","8206.397","8205.315","1.40",2.72,"1.32"
330,"2019-03-05 18:18:34 GMT+0300","83881623728","PUT","8205.559","8206.502",0.35,"0.00","-0.35"
331,"2019-03-05 18:23:40 GMT+0300","83882246608","CALL","8206.363","8204.584","0.70","0.00","-0.70"
332,"2019-03-05 18:28:52 GMT+0300","83882882828","CALL","8204.970","8202.313","1.40","0.00","-1.40"
333,"2019-03-05 18:34:00 GMT+0300","83883513488","PUT","8201.746","8200.240","2.80",5.44,"2.64"
334,"2019-03-05 18:39:06 GMT+0300","83884129428","PUT","8199.847","8199.512",0.35,0.66,"0.31"
335,"2019-03-05 18:44:09 GMT+0300","83884754768","PUT","8199.601","8198.187",0.35,0.66,"0.31"
336,"2019-03-05 18:49:13 GMT+0300","83885373928","CALL","8197.959","8196.721",0.35,"0.00","-0.35"
337,"2019-03-05 18:54:18 GMT+0300","83886002208","PUT","8197.105","8199.387","0.70","0.00","-0.70"
338,"2019-03-05 18:59:22 GMT+0300","83886614528","CALL","8199.908","8204.242","1.40",2.72,"1.32"
339,"2019-03-05 19:04:28 GMT+0300","83887244388","CALL","8204.458","8204.158",0.35,"0.00","-0.35"
340,"2019-03-05 19:09:32 GMT+0300","83887871508","CALL","8204.687","8205.002","0.70",1.36,"0.66"
341,"2019-03-05 19:14:36 GMT+0300","83888502828","PUT","8204.610","8206.591",0.35,"0.00","-0.35"
342,"2019-03-05 19:19:46 GMT+0300","83889157868","CALL","8205.551","8203.137","0.70","0.00","-0.70"
343,"2019-03-05 19:24:50 GMT+0300","83889789808","CALL","8203.207","8206.778","1.40",2.72,"1.32"
344,"2019-03-05 19:29:54 GMT+0300","83890424668","PUT","8207.327","8204.072",0.35,0.66,"0.31"
345,"2019-03-05 19:34:57 GMT+0300","83891044408","CALL","8203.870","8203.382",0.35,"0.00","-0.35"
346,"2019-03-05 19:40:04 GMT+0300","83891671308","PUT","8203.075","8200.348","0.70",1.36,"0.66"
347,"2019-03-05 19:45:08 GMT+0300","83892289648","PUT","8200.614","8200.849",0.35,"0.00","-0.35"
348,"2019-03-05 19:50:12 GMT+0300","83892914848","CALL","8201.420","8200.605","0.70","0.00","-0.70"
349,"2019-03-05 19:55:18 GMT+0300","83893525588","CALL","8200.649","8201.530","1.40",2.72,"1.32"
350,"2019-03-05 20:00:22 GMT+0300","83894154928","PUT","8201.363","8199.354",0.35,0.66,"0.31"
351,"2019-03-05 20:05:25 GMT+0300","83894759228","PUT","8199.604","8196.019",0.35,0.66,"0.31"
352,"2019-03-05 20:10:29 GMT+0300","83895360788","PUT","8196.784","8194.669",0.35,0.66,"0.31"
353,"2019-03-05 20:15:32 GMT+0300","83895943068","PUT","8193.970","8192.579",0.35,0.66,"0.31"
354,"2019-03-05 20:20:35 GMT+0300","83896543568","PUT","8191.969","8193.701",0.35,"0.00","-0.35"
355,"2019-03-05 20:25:40 GMT+0300","83897111668","CALL","8194.134","8191.119","0.70","0.00","-0.70"
356,"2019-03-05 20:30:44 GMT+0300","83897666268","PUT","8191.269","8188.916","1.40",2.72,"1.32"
357,"2019-03-05 20:35:48 GMT+0300","83898217168","PUT","8189.378","8191.131",0.35,"0.00","-0.35"
358,"2019-03-05 20:40:54 GMT+0300","83898797968","CALL","8191.357","8192.531","0.70",1.36,"0.66"
359,"2019-03-05 20:45:58 GMT+0300","83899363328","CALL","8193.298","8196.571",0.35,0.66,"0.31"
360,"2019-03-05 20:51:01 GMT+0300","83899929328","CALL","8196.339","8195.623",0.35,"0.00","-0.35"
361,"2019-03-05 20:56:08 GMT+0300","83900508788","CALL","8195.688","8190.832","0.70","0.00","-0.70"
362,"2019-03-05 21:01:12 GMT+0300","83901081428","PUT","8191.114","8194.678","1.40","0.00","-1.40"
363,"2019-03-05 21:06:18 GMT+0300","83901663888","CALL","8194.164","8192.032","2.80","0.00","-2.80"
364,"2019-03-05 21:11:22 GMT+0300","83902223748","CALL","8192.182","8196.005","5.60",10.88,"5.28"
365,"2019-03-05 21:16:26 GMT+0300","83902797888","CALL","8196.121","8198.401",0.35,0.66,"0.31"
366,"2019-03-05 21:21:29 GMT+0300","83903341088","CALL","8198.152","8200.592",0.35,0.66,"0.31"
367,"2019-03-05 21:26:33 GMT+0300","83903891088","CALL","8200.067","8198.690",0.35,"0.00","-0.35"
368,"2019-03-05 21:31:38 GMT+0300","83904447768","PUT","8198.899","8196.266","0.70",1.36,"0.66"
369,"2019-03-05 21:36:42 GMT+0300","83905008868","PUT","8196.262","8191.588",0.35,0.66,"0.31"
370,"2019-03-05 21:41:45 GMT+0300","83905559008","PUT","8191.350","8195.043",0.35,"0.00","-0.35"
371,"2019-03-05 21:46:50 GMT+0300","83906090148","CALL","8195.160","8195.868","0.70",1.36,"0.66"
372,"2019-03-05 21:51:56 GMT+0300","83906614948","PUT","8195.524","8194.228",0.35,0.66,"0.31"
373,"2019-03-05 21:56:59 GMT+0300","83907142288","PUT","8194.483","8195.833",0.35,"0.00","-0.35"
374,"2019-03-05 22:02:04 GMT+0300","83907672748","CALL","8195.988","8196.392","0.70",1.36,"0.66"
375,"2019-03-05 22:07:08 GMT+0300","83908184788","PUT","8196.184","8197.776",0.35,"0.00","-0.35"
376,"2019-03-05 22:12:12 GMT+0300","83908700768","CALL","8197.723","8201.079","0.70",1.36,"0.66"
377,"2019-03-05 22:17:16 GMT+0300","83909224288","CALL","8201.137","8201.327",0.35,0.66,"0.31"
378,"2019-03-05 22:22:19 GMT+0300","83909740548","CALL","8201.317","8202.742",0.35,0.66,"0.31"
379,"2019-03-05 22:27:23 GMT+0300","83910260808","CALL","8203.147","8205.785",0.35,0.66,"0.31"
380,"2019-03-05 22:32:27 GMT+0300","83910799428","PUT","8205.323","8204.836",0.35,0.66,"0.31"
381,"2019-03-05 22:37:30 GMT+0300","83911319328","CALL","8205.053","8204.172",0.35,"0.00","-0.35"
382,"2019-03-05 22:42:34 GMT+0300","83911831848","PUT","8204.752","8204.618","0.70",1.36,"0.66"
383,"2019-03-05 22:47:38 GMT+0300","83912346148","CALL","8204.777","8203.509",0.35,"0.00","-0.35"
384,"2019-03-05 22:52:42 GMT+0300","83912844368","PUT","8203.770","8201.891","0.70",1.36,"0.66"
385,"2019-03-05 22:57:46 GMT+0300","83913359568","PUT","8201.964","8197.915",0.35,0.66,"0.31"
386,"2019-03-05 23:02:49 GMT+0300","83913884468","PUT","8198.189","8198.610",0.35,"0.00","-0.35"
387,"2019-03-05 23:07:54 GMT+0300","83914393148","PUT","8198.323","8194.705","0.70",1.36,"0.66"
388,"2019-03-05 23:13:00 GMT+0300","83914912168","PUT","8194.739","8197.108",0.35,"0.00","-0.35"
389,"2019-03-05 23:18:04 GMT+0300","83915426368","PUT","8197.542","8198.735","0.70","0.00","-0.70"
390,"2019-03-05 23:23:10 GMT+0300","83915935028","CALL","8198.787","8200.365","1.40",2.72,"1.32"
391,"2019-03-05 23:28:18 GMT+0300","83916458568","PUT","8200.651","8202.253",0.35,"0.00","-0.35"
392,"2019-03-05 23:33:24 GMT+0300","83916991888","CALL","8202.794","8198.052","0.70","0.00","-0.70"
393,"2019-03-05 23:38:30 GMT+0300","83917496788","PUT","8198.470","8196.851","1.40",2.72,"1.32"
394,"2019-03-05 23:43:36 GMT+0300","83917982128","PUT","8197.249","8195.368",0.35,0.66,"0.31"
395,"2019-03-05 23:48:39 GMT+0300","83918461188","PUT","8195.672","8198.053",0.35,"0.00","-0.35"
396,"2019-03-05 23:53:44 GMT+0300","83918942488","CALL","8198.675","8196.159","0.70","0.00","-0.70"
397,"2019-03-05 23:58:50 GMT+0300","83919419828","CALL","8196.095","8197.790","1.40",2.72,"1.32"
398,"2019-03-05 00:03:56 GMT+0300","83919880928","PUT","8197.873","8198.116",0.35,"0.00","-0.35"
399,"2019-03-05 00:09:02 GMT+0300","83920318228","CALL","8198.241","8195.644","0.70","0.00","-0.70"
400,"2019-03-05 00:14:08 GMT+0300","83920769088","CALL","8195.647","8193.660","1.40","0.00","-1.40"
401,"2019-03-05 00:19:25 GMT+0300","83921182768","PUT","8193.572","8196.812","2.80","0.00","-2.80"
402,"2019-03-05 00:24:30 GMT+0300","83921566408","PUT","8196.544","8196.196","5.60",10.87,"5.27"
403,"2019-03-05 00:29:36 GMT+0300","83921972548","CALL","8195.384","8192.524",0.35,"0.00","-0.35"
404,"2019-03-05 00:34:40 GMT+0300","83922384328","PUT","8193.299","8197.050","0.70","0.00","-0.70"
405,"2019-03-05 00:39:46 GMT+0300","83922816828","PUT","8197.613","8197.962","1.40","0.00","-1.40"
406,"2019-03-05 00:44:52 GMT+0300","83923249288","CALL","8197.327","8199.432","2.80",5.44,"2.64"
407,"2019-03-05 00:50:00 GMT+0300","83923672668","PUT","8199.349","8194.968",0.35,0.66,"0.31"
408,"2019-03-05 00:55:04 GMT+0300","83924099168","PUT","8194.495","8196.369",0.35,"0.00","-0.35"
409,"2019-03-05 01:00:10 GMT+0300","83924532968","CALL","8195.869","8194.761","0.70","0.00","-0.70"
410,"2019-03-05 01:05:16 GMT+0300","83924966928","PUT","8195.440","8195.234","1.40",2.72,"1.32"
411,"2019-03-05 01:10:20 GMT+0300","83925402488","CALL","8195.592","8193.876",0.35,"0.00","-0.35"
412,"2019-03-05 01:15:26 GMT+0300","83925820728","PUT","8193.611","8194.007","0.70","0.00","-0.70"
413,"2019-03-05 01:20:32 GMT+0300","83926237548","PUT","8193.097","8194.200","1.40","0.00","-1.40"
414,"2019-03-05 01:25:38 GMT+0300","83926657168","CALL","8194.124","8191.683","2.80","0.00","-2.80"
415,"2019-03-05 01:30:44 GMT+0300","83927074388","PUT","8190.886","8192.541","5.60","0.00","-5.60"
416,"2019-03-05 01:35:48 GMT+0300","83927478368","PUT","8192.554","8189.673","11.20",21.74,"10.54"
417,"2019-03-05 01:40:54 GMT+0300","83927907168","PUT","8189.843","8192.224",0.35,"0.00","-0.35"
418,"2019-03-05 01:46:00 GMT+0300","83928321188","CALL","8192.335","8195.510","0.70",1.36,"0.66"
419,"2019-03-05 01:51:04 GMT+0300","83928753608","CALL","8195.390","8196.934",0.35,0.66,"0.31"
420,"2019-03-05 01:56:07 GMT+0300","83929198868","CALL","8196.658","8193.187",0.35,"0.00","-0.35"
421,"2019-03-05 02:01:12 GMT+0300","83929640688","PUT","8192.956","8188.318","0.70",1.36,"0.66"
422,"2019-03-05 02:06:18 GMT+0300","83930080848","PUT","8188.125","8189.566",0.35,"0.00","-0.35"
423,"2019-03-05 02:11:24 GMT+0300","83930529908","PUT","8189.706","8191.243","0.70","0.00","-0.70"
424,"2019-03-05 02:16:30 GMT+0300","83930959348","CALL","8190.912","8190.316","1.40","0.00","-1.40"
425,"2019-03-05 02:21:40 GMT+0300","83931403648","CALL","8190.141","8189.529","2.80","0.00","-2.80"
426,"2019-03-05 02:26:46 GMT+0300","83931835768","PUT","8188.871","8189.446","5.60","0.00","-5.60"
427,"2019-03-05 02:31:52 GMT+0300","83932273208","PUT","8189.715","8191.332","11.20","0.00","-11.20"
428,"2019-03-05 02:37:00 GMT+0300","83932724948","CALL","8190.972","8189.003","22.40","0.00","-22.40"
429,"2019-03-05 02:42:06 GMT+0300","83933168328","CALL","8188.756","8188.121","44.80","0.00","-44.80"
430,"2019-03-05 02:47:14 GMT+0300","83933608668","PUT","8188.276","8190.645","89.60","0.00","-89.60"
431,"2019-03-05 02:52:18 GMT+0300","83934040288","CALL","8190.715","8192.065",0.35,0.66,"0.31"
432,"2019-03-05 02:57:21 GMT+0300","83934463448","CALL","8191.975","8192.482",0.35,0.66,"0.31"
433,"2019-03-06 03:02:26 GMT+0300","83934898608","PUT","8192.351","8188.644",0.35,0.66,"0.31"
434,"2019-03-06 03:07:30 GMT+0300","83935311268","CALL","8187.954","8186.504",0.35,"0.00","-0.35"
435,"2019-03-06 03:12:38 GMT+0300","83935745508","CALL","8186.776","8192.058","0.70",1.36,"0.66"
436,"2019-03-06 03:17:46 GMT+0300","83936176648","PUT","8191.630","8192.320",0.35,"0.00","-0.35"
437,"2019-03-06 03:22:52 GMT+0300","83936635748","CALL","8192.358","8192.331","0.70","0.00","-0.70"
438,"2019-03-06 03:27:58 GMT+0300","83937092708","CALL","8191.673","8190.842","1.40","0.00","-1.40"
439,"2019-03-06 03:33:04 GMT+0300","83937591608","PUT","8190.133","8186.482","2.80",5.44,"2.64"
440,"2019-03-06 03:38:10 GMT+0300","83938062868","CALL","8186.358","8184.613",0.35,"0.00","-0.35"
441,"2019-03-06 03:43:16 GMT+0300","83938547908","CALL","8184.529","8187.022","0.70",1.36,"0.66"
442,"2019-03-06 03:48:22 GMT+0300","83939030368","PUT","8187.359","8189.780",0.35,"0.00","-0.35"
443,"2019-03-06 03:53:30 GMT+0300","83939517388","PUT","8189.762","8189.244","0.70",1.36,"0.66"
444,"2019-03-06 03:58:36 GMT+0300","83939995928","PUT","8188.729","8186.932",0.35,0.66,"0.31"
445,"2019-03-06 04:03:40 GMT+0300","83940480748","CALL","8186.885","8188.561",0.35,0.66,"0.31"
446,"2019-03-06 04:08:44 GMT+0300","83940957508","PUT","8188.633","8190.417",0.35,"0.00","-0.35"
447,"2019-03-06 04:13:50 GMT+0300","83941436448","CALL","8190.444","8189.683","0.70","0.00","-0.70"
448,"2019-03-06 04:18:56 GMT+0300","83941924648","PUT","8189.689","8189.700","1.40","0.00","-1.40"
449,"2019-03-06 04:24:02 GMT+0300","83942413828","PUT","8189.298","8187.827","2.80",5.44,"2.64"
450,"2019-03-06 04:29:12 GMT+0300","83942907528","PUT","8187.832","8189.322",0.35,"0.00","-0.35"
451,"2019-03-06 04:34:18 GMT+0300","83943401008","CALL","8190.041","8192.766","0.70",1.36,"0.66"
452,"2019-03-06 04:39:22 GMT+0300","83943893308","CALL","8192.358","8192.117",0.35,"0.00","-0.35"
453,"2019-03-06 04:44:28 GMT+0300","83944363048","CALL","8191.705","8192.657","0.70",1.36,"0.66"
454,"2019-03-06 04:49:35 GMT+0300","83944863008","PUT","8192.916","8197.742",0.35,"0.00","-0.35"
455,"2019-03-06 04:54:40 GMT+0300","83945337728","CALL","8197.464","8197.480","0.70",1.36,"0.66"
456,"2019-03-06 04:59:46 GMT+0300","83945810388","CALL","8198.249","8194.143",0.35,"0.00","-0.35"
457,"2019-03-06 05:04:52 GMT+0300","83946305588","CALL","8194.241","8189.588","0.70","0.00","-0.70"
458,"2019-03-06 05:10:00 GMT+0300","83946783888","PUT","8189.355","8191.341","1.40","0.00","-1.40"
459,"2019-03-06 05:15:06 GMT+0300","83947255808","CALL","8191.104","8184.453","2.80","0.00","-2.80"
460,"2019-03-06 05:20:12 GMT+0300","83947712548","PUT","8184.062","8184.990","5.60","0.00","-5.60"
461,"2019-03-06 05:25:18 GMT+0300","83948164448","PUT","8185.041","8186.844","11.20","0.00","-11.20"
462,"2019-03-06 05:30:24 GMT+0300","83948623028","CALL","8185.539","8183.027","22.40","0.00","-22.40"
463,"2019-03-06 05:35:32 GMT+0300","83949103228","PUT","8182.092","8179.749","44.80",86.98,"42.18"
464,"2019-03-06 05:40:38 GMT+0300","83949571768","PUT","8179.419","8175.449",0.35,0.66,"0.31"
